"Step","Group: highway-v0 - adv_rewards","Group: highway-v0 - adv_rewards__MIN","Group: highway-v0 - adv_rewards__MAX"
"4000","0.19438444924406048","0.19438444924406048","0.19438444924406048"
"8000","0.18556701030927836","0.18556701030927836","0.18556701030927836"
"12000","0.16842105263157894","0.16842105263157894","0.16842105263157894"
"16000","0.18711018711018712","0.18711018711018712","0.18711018711018712"
"20000","0.14861995753715498","0.14861995753715498","0.14861995753715498"
"24000","0.22727272727272727","0.22727272727272727","0.22727272727272727"
"28000","0.14227642276422764","0.14227642276422764","0.14227642276422764"
"32000","0.1437371663244353","0.1437371663244353","0.1437371663244353"
"36000","0.2053388090349076","0.2053388090349076","0.2053388090349076"
"40000","0.2777777777777778","0.2777777777777778","0.2777777777777778"
"44000","0.1417004048582996","0.1417004048582996","0.1417004048582996"
"48000","0.23529411764705882","0.23529411764705882","0.23529411764705882"
"52000","0.1568627450980392","0.1568627450980392","0.1568627450980392"
"56000","0.18108651911468812","0.18108651911468812","0.18108651911468812"
"60000","0.1890359168241966","0.1890359168241966","0.1890359168241966"
"64000","0.21526418786692758","0.21526418786692758","0.21526418786692758"
"68000","0.11605415860735009","0.11605415860735009","0.11605415860735009"
"72000","0.22641509433962265","0.22641509433962265","0.22641509433962265"
"76000","0.17953321364452424","0.17953321364452424","0.17953321364452424"
"80000","0.15985790408525755","0.15985790408525755","0.15985790408525755"
"84000","0.2443280977312391","0.2443280977312391","0.2443280977312391"
"88000","0.21505376344086022","0.21505376344086022","0.21505376344086022"
"92000","0.20220588235294118","0.20220588235294118","0.20220588235294118"
"96000","0.23550724637681159","0.23550724637681159","0.23550724637681159"
"100000","0.11070110701107011","0.11070110701107011","0.11070110701107011"
"104000","0.2247191011235955","0.2247191011235955","0.2247191011235955"
"108000","0.23985239852398524","0.23985239852398524","0.23985239852398524"
"112000","0.4664179104477612","0.4664179104477612","0.4664179104477612"
"116000","0.3090909090909091","0.3090909090909091","0.3090909090909091"
"120000","0.47619047619047616","0.47619047619047616","0.47619047619047616"
"124000","0.4659498207885305","0.4659498207885305","0.4659498207885305"
"128000","0.8333333333333334","0.8333333333333334","0.8333333333333334"
"132000","1.1012433392539964","1.1012433392539964","1.1012433392539964"
"136000","1.3859649122807018","1.3859649122807018","1.3859649122807018"
"140000","1.438474870017331","1.438474870017331","1.438474870017331"
"144000","1.8370883882149047","1.8370883882149047","1.8370883882149047"
"148000","2.2030981067125643","2.2030981067125643","2.2030981067125643"
"152000","2.791095890410959","2.791095890410959","2.791095890410959"
"156000","3.2160804020100504","3.2160804020100504","3.2160804020100504"
"160000","4.276094276094276","4.276094276094276","4.276094276094276"
"164000","4.213114754098361","4.213114754098361","4.213114754098361"
"168000","4.190938511326861","4.190938511326861","4.190938511326861"
"172000","4.5","4.5","4.5"
"176000","4.462279293739968","4.462279293739968","4.462279293739968"
"180000","4.556113902847571","4.556113902847571","4.556113902847571"
"184000","4.390243902439025","4.390243902439025","4.390243902439025"
"188000","5.07563025210084","5.07563025210084","5.07563025210084"
"192000","4.729950900163666","4.729950900163666","4.729950900163666"
"196000","4.723618090452261","4.723618090452261","4.723618090452261"
"200000","4.875207986688852","4.875207986688852","4.875207986688852"
"204000","4.918032786885246","4.918032786885246","4.918032786885246"
"208000","5.1003344481605355","5.1003344481605355","5.1003344481605355"
"212000","4.689542483660131","4.689542483660131","4.689542483660131"
"216000","4.891122278056951","4.891122278056951","4.891122278056951"
"220000","4.892915980230643","4.892915980230643","4.892915980230643"
"224000","4.9491525423728815","4.9491525423728815","4.9491525423728815"
"228000","5.090609555189456","5.090609555189456","5.090609555189456"
"232000","5.2025931928687195","5.2025931928687195","5.2025931928687195"
"236000","5.113636363636363","5.113636363636363","5.113636363636363"
"240000","5.132013201320132","5.132013201320132","5.132013201320132"
"244000","5.183946488294314","5.183946488294314","5.183946488294314"
"248000","5.139573070607553","5.139573070607553","5.139573070607553"
"252000","5.459098497495827","5.459098497495827","5.459098497495827"
"256000","4.900662251655629","4.900662251655629","4.900662251655629"
"260000","5.171849427168576","5.171849427168576","5.171849427168576"
"264000","4.852941176470588","4.852941176470588","4.852941176470588"
"268000","5.101351351351352","5.101351351351352","5.101351351351352"
"272000","5.252032520325203","5.252032520325203","5.252032520325203"
"276000","5.26742301458671","5.26742301458671","5.26742301458671"
"280000","5.27363184079602","5.27363184079602","5.27363184079602"
"284000","5.121555915721232","5.121555915721232","5.121555915721232"
"288000","4.814814814814815","4.814814814814815","4.814814814814815"
"292000","5.130718954248366","5.130718954248366","5.130718954248366"
"296000","5.3156146179401995","5.3156146179401995","5.3156146179401995"
"300000","5.024311183144246","5.024311183144246","5.024311183144246"
"304000","5.375816993464053","5.375816993464053","5.375816993464053"
"308000","5.437710437710438","5.437710437710438","5.437710437710438"
"312000","5.55","5.55","5.55"
"316000","5.537190082644628","5.537190082644628","5.537190082644628"
"320000","5.34453781512605","5.34453781512605","5.34453781512605"
"324000","5.090016366612112","5.090016366612112","5.090016366612112"
"328000","5.397082658022691","5.397082658022691","5.397082658022691"
"332000","6.01018675721562","6.01018675721562","6.01018675721562"
"336000","5.453047775947281","5.453047775947281","5.453047775947281"
"340000","5.518394648829432","5.518394648829432","5.518394648829432"
"344000","5.254515599343185","5.254515599343185","5.254515599343185"
"348000","5.61344537815126","5.61344537815126","5.61344537815126"
"352000","5.1063829787234045","5.1063829787234045","5.1063829787234045"
"356000","5.02495840266223","5.02495840266223","5.02495840266223"
"360000","5.422077922077922","5.422077922077922","5.422077922077922"
"364000","5.377049180327869","5.377049180327869","5.377049180327869"
"368000","5.170178282009725","5.170178282009725","5.170178282009725"
"372000","5.566343042071197","5.566343042071197","5.566343042071197"
"376000","5.426229508196721","5.426229508196721","5.426229508196721"
"380000","5.498338870431894","5.498338870431894","5.498338870431894"
"384000","5.399361022364217","5.399361022364217","5.399361022364217"
"388000","5.636363636363637","5.636363636363637","5.636363636363637"
"392000","5.610932475884244","5.610932475884244","5.610932475884244"
"396000","5.635179153094462","5.635179153094462","5.635179153094462"
"400000","5.4200988467874796","5.4200988467874796","5.4200988467874796"
"404000","5.32258064516129","5.32258064516129","5.32258064516129"
"408000","5.287356321839081","5.287356321839081","5.287356321839081"
"412000","5.174708818635607","5.174708818635607","5.174708818635607"
"416000","5.324675324675325","5.324675324675325","5.324675324675325"
"420000","5.529801324503311","5.529801324503311","5.529801324503311"
"424000","5.415986949429038","5.415986949429038","5.415986949429038"
"428000","5.492487479131887","5.492487479131887","5.492487479131887"
"432000","5.422077922077922","5.422077922077922","5.422077922077922"
"436000","5.160771704180064","5.160771704180064","5.160771704180064"
"440000","5.373376623376624","5.373376623376624","5.373376623376624"
"444000","5.261437908496732","5.261437908496732","5.261437908496732"
"448000","5.348460291734198","5.348460291734198","5.348460291734198"
"452000","5","5","5"
"456000","5.620915032679738","5.620915032679738","5.620915032679738"
"460000","5.681063122923588","5.681063122923588","5.681063122923588"
"464000","5.276872964169381","5.276872964169381","5.276872964169381"
"468000","5.531914893617022","5.531914893617022","5.531914893617022"
"472000","5.697865353037767","5.697865353037767","5.697865353037767"
"476000","5.584415584415584","5.584415584415584","5.584415584415584"
"480000","5.308441558441558","5.308441558441558","5.308441558441558"
"484000","5.296950240770466","5.296950240770466","5.296950240770466"
"488000","5.024232633279483","5.024232633279483","5.024232633279483"
"492000","5.407166123778501","5.407166123778501","5.407166123778501"
"496000","5.360655737704918","5.360655737704918","5.360655737704918"
"500000","5.670436187399031","5.670436187399031","5.670436187399031"
"504000","5.257048092868988","5.257048092868988","5.257048092868988"
"508000","5.5813953488372094","5.5813953488372094","5.5813953488372094"
"512000","5.579119086460032","5.579119086460032","5.579119086460032"
"516000","5.804311774461028","5.804311774461028","5.804311774461028"
"520000","5.417348608837971","5.417348608837971","5.417348608837971"
"524000","5.366666666666666","5.366666666666666","5.366666666666666"
"528000","5.22508038585209","5.22508038585209","5.22508038585209"
"532000","5.413290113452188","5.413290113452188","5.413290113452188"
"536000","5.5647840531561465","5.5647840531561465","5.5647840531561465"
"540000","5.387096774193548","5.387096774193548","5.387096774193548"
"544000","5.524126455906822","5.524126455906822","5.524126455906822"
"548000","5.591572123176661","5.591572123176661","5.591572123176661"
"552000","5.695364238410596","5.695364238410596","5.695364238410596"
"556000","5.493630573248407","5.493630573248407","5.493630573248407"
"560000","5.2805280528052805","5.2805280528052805","5.2805280528052805"
"564000","5.872","5.872","5.872"
"568000","5.669421487603306","5.669421487603306","5.669421487603306"
"572000","5.970636215334421","5.970636215334421","5.970636215334421"
"576000","5.82089552238806","5.82089552238806","5.82089552238806"
"580000","5.541195476575121","5.541195476575121","5.541195476575121"
"584000","5.60702875399361","5.60702875399361","5.60702875399361"
"588000","5.8919803600654665","5.8919803600654665","5.8919803600654665"
"592000","5.590163934426229","5.590163934426229","5.590163934426229"
"596000","5.80226904376013","5.80226904376013","5.80226904376013"
"600000","5.683690280065898","5.683690280065898","5.683690280065898"
"604000","5.735294117647059","5.735294117647059","5.735294117647059"
"608000","5.29126213592233","5.29126213592233","5.29126213592233"
"612000","5.528846153846154","5.528846153846154","5.528846153846154"
"616000","5.461912479740681","5.461912479740681","5.461912479740681"
"620000","5.691318327974277","5.691318327974277","5.691318327974277"
"624000","5.448717948717949","5.448717948717949","5.448717948717949"
"628000","5.577557755775578","5.577557755775578","5.577557755775578"
"632000","5.258899676375404","5.258899676375404","5.258899676375404"
"636000","5.718954248366013","5.718954248366013","5.718954248366013"
"640000","5.349206349206349","5.349206349206349","5.349206349206349"
"644000","5.365079365079365","5.365079365079365","5.365079365079365"
"648000","5.598705501618123","5.598705501618123","5.598705501618123"
"652000","5.691056910569106","5.691056910569106","5.691056910569106"
"656000","4.94345718901454","4.94345718901454","4.94345718901454"
"660000","5.582137161084529","5.582137161084529","5.582137161084529"
"664000","5.508196721311475","5.508196721311475","5.508196721311475"
"668000","5.479233226837061","5.479233226837061","5.479233226837061"
"672000","5.354200988467875","5.354200988467875","5.354200988467875"
"676000","5.8069883527454245","5.8069883527454245","5.8069883527454245"
"680000","5.480769230769231","5.480769230769231","5.480769230769231"
"684000","5.993431855500821","5.993431855500821","5.993431855500821"
"688000","5.516129032258065","5.516129032258065","5.516129032258065"
"692000","6.019575856443719","6.019575856443719","6.019575856443719"
"696000","6.090604026845638","6.090604026845638","6.090604026845638"
"700000","5.788617886178862","5.788617886178862","5.788617886178862"
"704000","5.50561797752809","5.50561797752809","5.50561797752809"
"708000","5.512820512820513","5.512820512820513","5.512820512820513"
"712000","5.676567656765677","5.676567656765677","5.676567656765677"
"716000","5.746388443017657","5.746388443017657","5.746388443017657"
"720000","5.871710526315789","5.871710526315789","5.871710526315789"
"724000","5.646481178396072","5.646481178396072","5.646481178396072"
"728000","5.86709886547812","5.86709886547812","5.86709886547812"
"732000","5.36741214057508","5.36741214057508","5.36741214057508"
"736000","5.573505654281099","5.573505654281099","5.573505654281099"
"740000","5.434083601286174","5.434083601286174","5.434083601286174"
"744000","5.614886731391586","5.614886731391586","5.614886731391586"
"748000","5.639344262295082","5.639344262295082","5.639344262295082"
"752000","5.403225806451613","5.403225806451613","5.403225806451613"
"756000","5.924713584288052","5.924713584288052","5.924713584288052"
"760000","5.635179153094462","5.635179153094462","5.635179153094462"
"764000","5.93192868719611","5.93192868719611","5.93192868719611"
"768000","5.788617886178862","5.788617886178862","5.788617886178862"
"772000","5.64437194127243","5.64437194127243","5.64437194127243"
"776000","5.953947368421052","5.953947368421052","5.953947368421052"
"780000","5.977011494252873","5.977011494252873","5.977011494252873"
"784000","5.954323001631321","5.954323001631321","5.954323001631321"
"788000","6.0291734197730955","6.0291734197730955","6.0291734197730955"
"792000","6.016129032258065","6.016129032258065","6.016129032258065"
"796000","5.875613747954174","5.875613747954174","5.875613747954174"
"800000","6.045751633986928","6.045751633986928","6.045751633986928"
"804000","6.147540983606557","6.147540983606557","6.147540983606557"
"808000","5.613747954173486","5.613747954173486","5.613747954173486"
"812000","5.9640522875816995","5.9640522875816995","5.9640522875816995"
"816000","5.900826446280992","5.900826446280992","5.900826446280992"
"820000","6.013179571663921","6.013179571663921","6.013179571663921"
"824000","5.996732026143791","5.996732026143791","5.996732026143791"
"828000","6.371100164203613","6.371100164203613","6.371100164203613"
"832000","6.178861788617886","6.178861788617886","6.178861788617886"
"836000","6.06312292358804","6.06312292358804","6.06312292358804"
"840000","6.428571428571429","6.428571428571429","6.428571428571429"
"844000","6.112903225806452","6.112903225806452","6.112903225806452"
"848000","6.53910149750416","6.53910149750416","6.53910149750416"
"852000","6.442622950819672","6.442622950819672","6.442622950819672"
"856000","6.366612111292962","6.366612111292962","6.366612111292962"
"860000","6.363636363636363","6.363636363636363","6.363636363636363"
"864000","6.36963696369637","6.36963696369637","6.36963696369637"
"868000","6.362153344208809","6.362153344208809","6.362153344208809"
"872000","6.351575456053068","6.351575456053068","6.351575456053068"
"876000","6.799336650082918","6.799336650082918","6.799336650082918"
"880000","6.644844517184943","6.644844517184943","6.644844517184943"
"884000","6.782178217821782","6.782178217821782","6.782178217821782"
"888000","6.506410256410256","6.506410256410256","6.506410256410256"
"892000","6.372549019607843","6.372549019607843","6.372549019607843"
"896000","6.231404958677686","6.231404958677686","6.231404958677686"
"900000","6.821192052980132","6.821192052980132","6.821192052980132"
"904000","6.4784053156146175","6.4784053156146175","6.4784053156146175"
"908000","6.360708534621578","6.360708534621578","6.360708534621578"
"912000","6.709677419354839","6.709677419354839","6.709677419354839"
"916000","6.866666666666666","6.866666666666666","6.866666666666666"
"920000","6.545454545454546","6.545454545454546","6.545454545454546"
"924000","6.796747967479675","6.796747967479675","6.796747967479675"
"928000","6.408566721581549","6.408566721581549","6.408566721581549"
"932000","6.4415156507413505","6.4415156507413505","6.4415156507413505"
"936000","6.231155778894473","6.231155778894473","6.231155778894473"
"940000","6.869851729818781","6.869851729818781","6.869851729818781"
"944000","6.466666666666667","6.466666666666667","6.466666666666667"
"948000","6.084142394822006","6.084142394822006","6.084142394822006"
"952000","6.146341463414634","6.146341463414634","6.146341463414634"
"956000","6.666666666666667","6.666666666666667","6.666666666666667"
"960000","6.737704918032787","6.737704918032787","6.737704918032787"
"964000","6.457990115321252","6.457990115321252","6.457990115321252"
"968000","6.841243862520458","6.841243862520458","6.841243862520458"
"972000","6.516129032258065","6.516129032258065","6.516129032258065"
"976000","6.677685950413223","6.677685950413223","6.677685950413223"
"980000","6.661211129296236","6.661211129296236","6.661211129296236"
"984000","7.0588235294117645","7.0588235294117645","7.0588235294117645"
"988000","6.704730831973899","6.704730831973899","6.704730831973899"
"992000","6.557911908646004","6.557911908646004","6.557911908646004"
"996000","6.515397082658023","6.515397082658023","6.515397082658023"
"1000000","6.7052980132450335","6.7052980132450335","6.7052980132450335"
"1004000","6.427406199021207","6.427406199021207","6.427406199021207"
"1008000","7.006688963210703","7.006688963210703","7.006688963210703"
"1012000","6.781609195402299","6.781609195402299","6.781609195402299"
"1016000","6.411092985318108","6.411092985318108","6.411092985318108"
"1020000","6.551724137931035","6.551724137931035","6.551724137931035"
"1024000","6.902356902356902","6.902356902356902","6.902356902356902"
"1028000","6.809917355371901","6.809917355371901","6.809917355371901"
"1032000","6.892561983471074","6.892561983471074","6.892561983471074"
"1036000","6.563517915309446","6.563517915309446","6.563517915309446"
"1040000","6.818923327895596","6.818923327895596","6.818923327895596"
"1044000","6.8019480519480515","6.8019480519480515","6.8019480519480515"
"1048000","6.666666666666667","6.666666666666667","6.666666666666667"
"1052000","6.864686468646864","6.864686468646864","6.864686468646864"
"1056000","6.511254019292605","6.511254019292605","6.511254019292605"
"1060000","6.644628099173554","6.644628099173554","6.644628099173554"
"1064000","7.041800643086817","7.041800643086817","7.041800643086817"
"1068000","6.421568627450981","6.421568627450981","6.421568627450981"
"1072000","6.639741518578353","6.639741518578353","6.639741518578353"
"1076000","6.73202614379085","6.73202614379085","6.73202614379085"
"1080000","6.782752902155887","6.782752902155887","6.782752902155887"
"1084000","6.30718954248366","6.30718954248366","6.30718954248366"
"1088000","6.551155115511551","6.551155115511551","6.551155115511551"
"1092000","6.760330578512397","6.760330578512397","6.760330578512397"
"1096000","6.40194489465154","6.40194489465154","6.40194489465154"
"1100000","6.546644844517185","6.546644844517185","6.546644844517185"
"1104000","6.504065040650406","6.504065040650406","6.504065040650406"
"1108000","6.62847790507365","6.62847790507365","6.62847790507365"
"1112000","6.720779220779221","6.720779220779221","6.720779220779221"
"1116000","6.792763157894737","6.792763157894737","6.792763157894737"
"1120000","6.682926829268292","6.682926829268292","6.682926829268292"
"1124000","6.903973509933775","6.903973509933775","6.903973509933775"
"1128000","6.563011456628478","6.563011456628478","6.563011456628478"
"1132000","6.683006535947713","6.683006535947713","6.683006535947713"
"1136000","6.682926829268292","6.682926829268292","6.682926829268292"
"1140000","6.590163934426229","6.590163934426229","6.590163934426229"
"1144000","6.438127090301004","6.438127090301004","6.438127090301004"
"1148000","6.429725363489499","6.429725363489499","6.429725363489499"
"1152000","6.509740259740259","6.509740259740259","6.509740259740259"
"1156000","6.688417618270799","6.688417618270799","6.688417618270799"
"1160000","6.699029126213592","6.699029126213592","6.699029126213592"
"1164000","6.555740432612313","6.555740432612313","6.555740432612313"
"1168000","6.502463054187192","6.502463054187192","6.502463054187192"
"1172000","6.792763157894737","6.792763157894737","6.792763157894737"
"1176000","6.377295492487479","6.377295492487479","6.377295492487479"
"1180000","6.795302013422819","6.795302013422819","6.795302013422819"
"1184000","6.595744680851064","6.595744680851064","6.595744680851064"
"1188000","6.623164763458401","6.623164763458401","6.623164763458401"
"1192000","6.565656565656566","6.565656565656566","6.565656565656566"
"1196000","6.574225122349103","6.574225122349103","6.574225122349103"
"1200000","6.639072847682119","6.639072847682119","6.639072847682119"
"1204000","6.375404530744337","6.375404530744337","6.375404530744337"
"1208000","6.419141914191419","6.419141914191419","6.419141914191419"
"1212000","6.449511400651466","6.449511400651466","6.449511400651466"
"1216000","7.02970297029703","7.02970297029703","7.02970297029703"
"1220000","6.890343698854337","6.890343698854337","6.890343698854337"
"1224000","6.456310679611651","6.456310679611651","6.456310679611651"
"1228000","6.859504132231405","6.859504132231405","6.859504132231405"
"1232000","6.6222961730449255","6.6222961730449255","6.6222961730449255"
"1236000","6.882255389718076","6.882255389718076","6.882255389718076"
"1240000","6.771523178807947","6.771523178807947","6.771523178807947"
"1244000","6.72787979966611","6.72787979966611","6.72787979966611"
"1248000","6.540983606557377","6.540983606557377","6.540983606557377"
"1252000","6.849087893864013","6.849087893864013","6.849087893864013"
"1256000","6.672077922077922","6.672077922077922","6.672077922077922"
"1260000","6.72158154859967","6.72158154859967","6.72158154859967"
"1264000","6.56198347107438","6.56198347107438","6.56198347107438"
"1268000","6.8988391376451075","6.8988391376451075","6.8988391376451075"
"1272000","6.960132890365449","6.960132890365449","6.960132890365449"
"1276000","6.834170854271357","6.834170854271357","6.834170854271357"
"1280000","6.3857374392220425","6.3857374392220425","6.3857374392220425"
"1284000","6.810631229235881","6.810631229235881","6.810631229235881"
"1288000","6.529605263157895","6.529605263157895","6.529605263157895"
"1292000","6.567656765676568","6.567656765676568","6.567656765676568"
"1296000","6.22792937399679","6.22792937399679","6.22792937399679"
"1300000","6.694214876033058","6.694214876033058","6.694214876033058"
"1304000","6.704918032786885","6.704918032786885","6.704918032786885"
"1308000","6.375404530744337","6.375404530744337","6.375404530744337"
"1312000","6.694078947368421","6.694078947368421","6.694078947368421"
"1316000","6.704918032786885","6.704918032786885","6.704918032786885"
"1320000","6.844741235392321","6.844741235392321","6.844741235392321"
"1324000","6.7092651757188495","6.7092651757188495","6.7092651757188495"
"1328000","6.556836902800659","6.556836902800659","6.556836902800659"
"1332000","6.683006535947713","6.683006535947713","6.683006535947713"
"1336000","6.578947368421052","6.578947368421052","6.578947368421052"
"1340000","6.923076923076923","6.923076923076923","6.923076923076923"
"1344000","7.197346600331675","7.197346600331675","7.197346600331675"
"1348000","6.471571906354515","6.471571906354515","6.471571906354515"
"1352000","6.7317073170731705","6.7317073170731705","6.7317073170731705"
