"Step","Group: roundaboutvd-v0 - adv_rewards","Group: roundaboutvd-v0 - adv_rewards__MIN","Group: roundaboutvd-v0 - adv_rewards__MAX"
"4000","0.12931034482758622","0.12931034482758622","0.12931034482758622"
"8000","0","0","0"
"12000","0.0814663951120163","0.0814663951120163","0.0814663951120163"
"16000","0.08281573498964803","0.08281573498964803","0.08281573498964803"
"20000","0.08032128514056225","0.08032128514056225","0.08032128514056225"
"24000","0.05893909626719057","0.05893909626719057","0.05893909626719057"
"28000","0.04056795131845842","0.04056795131845842","0.04056795131845842"
"32000","0.09107468123861566","0.09107468123861566","0.09107468123861566"
"36000","0.09487666034155598","0.09487666034155598","0.09487666034155598"
"40000","0.056925996204933584","0.056925996204933584","0.056925996204933584"
"44000","0.10291595197255575","0.10291595197255575","0.10291595197255575"
"48000","0.03590664272890485","0.03590664272890485","0.03590664272890485"
"52000","0.03424657534246575","0.03424657534246575","0.03424657534246575"
"56000","0.06722689075630252","0.06722689075630252","0.06722689075630252"
"60000","0.11864406779661017","0.11864406779661017","0.11864406779661017"
"64000","0.125","0.125","0.125"
"68000","0.05434782608695652","0.05434782608695652","0.05434782608695652"
"72000","0.16806722689075632","0.16806722689075632","0.16806722689075632"
"76000","0.16393442622950818","0.16393442622950818","0.16393442622950818"
"80000","0.0684931506849315","0.0684931506849315","0.0684931506849315"
"84000","0.11986301369863013","0.11986301369863013","0.11986301369863013"
"88000","0.13468013468013468","0.13468013468013468","0.13468013468013468"
"92000","0.16181229773462782","0.16181229773462782","0.16181229773462782"
"96000","0.1870748299319728","0.1870748299319728","0.1870748299319728"
"100000","0.14331210191082802","0.14331210191082802","0.14331210191082802"
"104000","0.2422145328719723","0.2422145328719723","0.2422145328719723"
"108000","0.16638935108153077","0.16638935108153077","0.16638935108153077"
"112000","0.3119584055459272","0.3119584055459272","0.3119584055459272"
"116000","0.2094240837696335","0.2094240837696335","0.2094240837696335"
"120000","0.3502626970227671","0.3502626970227671","0.3502626970227671"
"124000","0.3339191564147627","0.3339191564147627","0.3339191564147627"
"128000","0.3102189781021898","0.3102189781021898","0.3102189781021898"
"132000","0.3605313092979127","0.3605313092979127","0.3605313092979127"
"136000","0.4672897196261682","0.4672897196261682","0.4672897196261682"
"140000","0.3874538745387454","0.3874538745387454","0.3874538745387454"
"144000","0.47186932849364793","0.47186932849364793","0.47186932849364793"
"148000","0.5769230769230769","0.5769230769230769","0.5769230769230769"
"152000","0.5788423153692615","0.5788423153692615","0.5788423153692615"
"156000","0.5827067669172933","0.5827067669172933","0.5827067669172933"
"160000","0.5461393596986818","0.5461393596986818","0.5461393596986818"
"164000","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"168000","0.7156673114119922","0.7156673114119922","0.7156673114119922"
"172000","0.4066543438077634","0.4066543438077634","0.4066543438077634"
"176000","0.45454545454545453","0.45454545454545453","0.45454545454545453"
"180000","0.6463195691202872","0.6463195691202872","0.6463195691202872"
"184000","0.6297709923664122","0.6297709923664122","0.6297709923664122"
"188000","0.5791505791505791","0.5791505791505791","0.5791505791505791"
"192000","0.6307977736549165","0.6307977736549165","0.6307977736549165"
"196000","0.5996131528046421","0.5996131528046421","0.5996131528046421"
"200000","0.6728971962616822","0.6728971962616822","0.6728971962616822"
"204000","0.4669260700389105","0.4669260700389105","0.4669260700389105"
"208000","0.8543689320388349","0.8543689320388349","0.8543689320388349"
"212000","0.5938697318007663","0.5938697318007663","0.5938697318007663"
"216000","0.5400372439478585","0.5400372439478585","0.5400372439478585"
"220000","0.64453125","0.64453125","0.64453125"
"224000","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"228000","0.6614785992217899","0.6614785992217899","0.6614785992217899"
"232000","0.390625","0.390625","0.390625"
"236000","0.7196969696969697","0.7196969696969697","0.7196969696969697"
"240000","0.7839388145315488","0.7839388145315488","0.7839388145315488"
