"Step","Group: roundaboutvd-v0 - adv_rewards","Group: roundaboutvd-v0 - adv_rewards__MIN","Group: roundaboutvd-v0 - adv_rewards__MAX"
"4000","0.042643923240938165","0.042643923240938165","0.042643923240938165"
"8000","0.06315789473684211","0.06315789473684211","0.06315789473684211"
"12000","0.042105263157894736","0.042105263157894736","0.042105263157894736"
"16000","0.020202020202020204","0.020202020202020204","0.020202020202020204"
"20000","0.04008016032064128","0.04008016032064128","0.04008016032064128"
"24000","0.02","0.02","0.02"
"28000","0","0","0"
"32000","0","0","0"
"36000","0.019157088122605363","0.019157088122605363","0.019157088122605363"
"40000","0","0","0"
"44000","0","0","0"
"48000","0","0","0"
"52000","0.01937984496124031","0.01937984496124031","0.01937984496124031"
"56000","0.036297640653357534","0.036297640653357534","0.036297640653357534"
"60000","0","0","0"
"64000","0.01890359168241966","0.01890359168241966","0.01890359168241966"
"68000","0.05628517823639775","0.05628517823639775","0.05628517823639775"
"72000","0","0","0"
"76000","0","0","0"
"80000","0","0","0"
"84000","0.03430531732418525","0.03430531732418525","0.03430531732418525"
"88000","0.05253940455341506","0.05253940455341506","0.05253940455341506"
"92000","0.01763668430335097","0.01763668430335097","0.01763668430335097"
"96000","0.0664451827242525","0.0664451827242525","0.0664451827242525"
"100000","0.04918032786885246","0.04918032786885246","0.04918032786885246"
"104000","0.016891891891891893","0.016891891891891893","0.016891891891891893"
"108000","0.031201248049921998","0.031201248049921998","0.031201248049921998"
"112000","0.033277870216306155","0.033277870216306155","0.033277870216306155"
"116000","0","0","0"
"120000","0.0322061191626409","0.0322061191626409","0.0322061191626409"
"124000","0","0","0"
"128000","0.031746031746031744","0.031746031746031744","0.031746031746031744"
"132000","0.046511627906976744","0.046511627906976744","0.046511627906976744"
"136000","0.078125","0.078125","0.078125"
"140000","0.044977511244377814","0.044977511244377814","0.044977511244377814"
"144000","0.042796005706134094","0.042796005706134094","0.042796005706134094"
"148000","0.10014306151645208","0.10014306151645208","0.10014306151645208"
"152000","0.06279434850863422","0.06279434850863422","0.06279434850863422"
"156000","0.046875","0.046875","0.046875"
"160000","0.045871559633027525","0.045871559633027525","0.045871559633027525"
"164000","0.06369426751592357","0.06369426751592357","0.06369426751592357"
"168000","0.09287925696594428","0.09287925696594428","0.09287925696594428"
"172000","0.11782032400589101","0.11782032400589101","0.11782032400589101"
"176000","0.10638297872340426","0.10638297872340426","0.10638297872340426"
"180000","0.13782542113323124","0.13782542113323124","0.13782542113323124"
"184000","0.10687022900763359","0.10687022900763359","0.10687022900763359"
"188000","0.1906158357771261","0.1906158357771261","0.1906158357771261"
"192000","0.12121212121212122","0.12121212121212122","0.12121212121212122"
"196000","0.11075949367088607","0.11075949367088607","0.11075949367088607"
"200000","0.1171303074670571","0.1171303074670571","0.1171303074670571"
"204000","0.19089574155653452","0.19089574155653452","0.19089574155653452"
"208000","0.15060240963855423","0.15060240963855423","0.15060240963855423"
"212000","0.13100436681222707","0.13100436681222707","0.13100436681222707"
"216000","0.13024602026049203","0.13024602026049203","0.13024602026049203"
"220000","0.15625","0.15625","0.15625"
"224000","0.24045261669024046","0.24045261669024046","0.24045261669024046"
"228000","0.15602836879432624","0.15602836879432624","0.15602836879432624"
"232000","0.2112676056338028","0.2112676056338028","0.2112676056338028"
"236000","0.22488755622188905","0.22488755622188905","0.22488755622188905"
"240000","0.24355300859598855","0.24355300859598855","0.24355300859598855"
"244000","0.21551724137931033","0.21551724137931033","0.21551724137931033"
"248000","0.19431988041853512","0.19431988041853512","0.19431988041853512"
"252000","0.14513788098693758","0.14513788098693758","0.14513788098693758"
"256000","0.2046783625730994","0.2046783625730994","0.2046783625730994"
"260000","0.12552301255230125","0.12552301255230125","0.12552301255230125"
"264000","0.10043041606886657","0.10043041606886657","0.10043041606886657"
"268000","0.24216524216524216","0.24216524216524216","0.24216524216524216"
"272000","0.20378457059679767","0.20378457059679767","0.20378457059679767"
"276000","0.19801980198019803","0.19801980198019803","0.19801980198019803"
"280000","0.2051983584131327","0.2051983584131327","0.2051983584131327"
"284000","0.2098950524737631","0.2098950524737631","0.2098950524737631"
"288000","0.2180232558139535","0.2180232558139535","0.2180232558139535"
"292000","0.15691868758915833","0.15691868758915833","0.15691868758915833"
"296000","0.19662921348314608","0.19662921348314608","0.19662921348314608"
"300000","0.19292604501607716","0.19292604501607716","0.19292604501607716"
"304000","0.2109704641350211","0.2109704641350211","0.2109704641350211"
"308000","0.2564102564102564","0.2564102564102564","0.2564102564102564"
"312000","0.2612481857764877","0.2612481857764877","0.2612481857764877"
"316000","0.21739130434782608","0.21739130434782608","0.21739130434782608"
"320000","0.19914651493598862","0.19914651493598862","0.19914651493598862"
"324000","0.2538787023977433","0.2538787023977433","0.2538787023977433"
"328000","0.2086230876216968","0.2086230876216968","0.2086230876216968"
"332000","0.20086083213773315","0.20086083213773315","0.20086083213773315"
"336000","0.30386740331491713","0.30386740331491713","0.30386740331491713"
"340000","0.22662889518413598","0.22662889518413598","0.22662889518413598"
"344000","0.2148997134670487","0.2148997134670487","0.2148997134670487"
"348000","0.2751031636863824","0.2751031636863824","0.2751031636863824"
"352000","0.310192023633678","0.310192023633678","0.310192023633678"
"356000","0.18786127167630057","0.18786127167630057","0.18786127167630057"
"360000","0.2046783625730994","0.2046783625730994","0.2046783625730994"
"364000","0.18867924528301888","0.18867924528301888","0.18867924528301888"
"368000","0.15337423312883436","0.15337423312883436","0.15337423312883436"
"372000","0.22955523672883787","0.22955523672883787","0.22955523672883787"
"376000","0.17673048600883653","0.17673048600883653","0.17673048600883653"
"380000","0.22408963585434175","0.22408963585434175","0.22408963585434175"
"384000","0.30927835051546393","0.30927835051546393","0.30927835051546393"
"388000","0.21398002853067047","0.21398002853067047","0.21398002853067047"
"392000","0.28694404591104733","0.28694404591104733","0.28694404591104733"
"396000","0.13908205841446453","0.13908205841446453","0.13908205841446453"
"400000","0.19718309859154928","0.19718309859154928","0.19718309859154928"
"404000","0.2","0.2","0.2"
"408000","0.16483516483516483","0.16483516483516483","0.16483516483516483"
"412000","0.13719512195121952","0.13719512195121952","0.13719512195121952"
"416000","0.27202072538860106","0.27202072538860106","0.27202072538860106"
"420000","0.17045454545454544","0.17045454545454544","0.17045454545454544"
"424000","0.28846153846153844","0.28846153846153844","0.28846153846153844"
"428000","0.24556616643929058","0.24556616643929058","0.24556616643929058"
"432000","0.22255192878338279","0.22255192878338279","0.22255192878338279"
"436000","0.2467343976777939","0.2467343976777939","0.2467343976777939"
"440000","0.24930747922437674","0.24930747922437674","0.24930747922437674"
"444000","0.21592442645074225","0.21592442645074225","0.21592442645074225"
"448000","0.2627939142461964","0.2627939142461964","0.2627939142461964"
"452000","0.32577903682719545","0.32577903682719545","0.32577903682719545"
"456000","0.36082474226804123","0.36082474226804123","0.36082474226804123"
"460000","0.2263083451202263","0.2263083451202263","0.2263083451202263"
"464000","0.2200825309491059","0.2200825309491059","0.2200825309491059"
