"Step","Group: roundaboutvd-v0 - adv_rewards","Group: roundaboutvd-v0 - adv_rewards__MIN","Group: roundaboutvd-v0 - adv_rewards__MAX"
"4000","0.47619047619047616","0.47619047619047616","0.47619047619047616"
"8000","0.5030181086519114","0.5030181086519114","0.5030181086519114"
"12000","0.29350104821802936","0.29350104821802936","0.29350104821802936"
"16000","0.3869653767820774","0.3869653767820774","0.3869653767820774"
"20000","0.36217303822937624","0.36217303822937624","0.36217303822937624"
"24000","0.46464646464646464","0.46464646464646464","0.46464646464646464"
"28000","0.4536489151873767","0.4536489151873767","0.4536489151873767"
"32000","0.5133079847908745","0.5133079847908745","0.5133079847908745"
"36000","0.5189620758483033","0.5189620758483033","0.5189620758483033"
"40000","0.5192307692307693","0.5192307692307693","0.5192307692307693"
"44000","0.46421663442940037","0.46421663442940037","0.46421663442940037"
"48000","0.3474903474903475","0.3474903474903475","0.3474903474903475"
"52000","0.6060606060606061","0.6060606060606061","0.6060606060606061"
"56000","0.6358381502890174","0.6358381502890174","0.6358381502890174"
"60000","0.7471264367816092","0.7471264367816092","0.7471264367816092"
"64000","0.4590818363273453","0.4590818363273453","0.4590818363273453"
"68000","0.583941605839416","0.583941605839416","0.583941605839416"
"72000","0.5233644859813084","0.5233644859813084","0.5233644859813084"
"76000","0.6165703275529865","0.6165703275529865","0.6165703275529865"
"80000","0.5492424242424242","0.5492424242424242","0.5492424242424242"
"84000","0.6628787878787878","0.6628787878787878","0.6628787878787878"
"88000","0.8743169398907104","0.8743169398907104","0.8743169398907104"
"92000","0.6616257088846881","0.6616257088846881","0.6616257088846881"
"96000","0.8522727272727273","0.8522727272727273","0.8522727272727273"
"100000","0.779467680608365","0.779467680608365","0.779467680608365"
"104000","1","1","1"
"108000","0.8823529411764706","0.8823529411764706","0.8823529411764706"
"112000","0.6601941747572816","0.6601941747572816","0.6601941747572816"
"116000","1.1173184357541899","1.1173184357541899","1.1173184357541899"
"120000","1.2127236580516898","1.2127236580516898","1.2127236580516898"
"124000","0.8754863813229572","0.8754863813229572","0.8754863813229572"
"128000","1.231060606060606","1.231060606060606","1.231060606060606"
"132000","1.203883495145631","1.203883495145631","1.203883495145631"
"136000","1.0176125244618395","1.0176125244618395","1.0176125244618395"
"140000","1.2031558185404339","1.2031558185404339","1.2031558185404339"
"144000","1.3435700575815739","1.3435700575815739","1.3435700575815739"
"148000","1.3543599257884973","1.3543599257884973","1.3543599257884973"
"152000","1.2096774193548387","1.2096774193548387","1.2096774193548387"
"156000","1.4065510597302504","1.4065510597302504","1.4065510597302504"
"160000","1.2525252525252526","1.2525252525252526","1.2525252525252526"
"164000","1.316793893129771","1.316793893129771","1.316793893129771"
"168000","1.3793103448275863","1.3793103448275863","1.3793103448275863"
"172000","1.5234375","1.5234375","1.5234375"
"176000","1.3513513513513513","1.3513513513513513","1.3513513513513513"
"180000","1.4087301587301588","1.4087301587301588","1.4087301587301588"
"184000","1.2401574803149606","1.2401574803149606","1.2401574803149606"
"188000","1.471774193548387","1.471774193548387","1.471774193548387"
"192000","1.2598425196850394","1.2598425196850394","1.2598425196850394"
"196000","1.5","1.5","1.5"
"200000","1.7125984251968505","1.7125984251968505","1.7125984251968505"
"204000","1.507936507936508","1.507936507936508","1.507936507936508"
"208000","1.1967545638945234","1.1967545638945234","1.1967545638945234"
"212000","1.4315352697095436","1.4315352697095436","1.4315352697095436"
"216000","1.650294695481336","1.650294695481336","1.650294695481336"
"220000","1.4141414141414141","1.4141414141414141","1.4141414141414141"
"224000","1.6237623762376239","1.6237623762376239","1.6237623762376239"
"228000","1.487279843444227","1.487279843444227","1.487279843444227"
"232000","1.0905349794238683","1.0905349794238683","1.0905349794238683"
"236000","1.5904572564612327","1.5904572564612327","1.5904572564612327"
"240000","1.5230460921843687","1.5230460921843687","1.5230460921843687"
"244000","1.4859437751004017","1.4859437751004017","1.4859437751004017"
"248000","1.3508064516129032","1.3508064516129032","1.3508064516129032"
"252000","1.437246963562753","1.437246963562753","1.437246963562753"
