"Step","Group: roundaboutvd-v0 - adv_rewards","Group: roundaboutvd-v0 - adv_rewards__MIN","Group: roundaboutvd-v0 - adv_rewards__MAX"
"4000","0.35196687370600416","0.35196687370600416","0.35196687370600416"
"8000","0.3941908713692946","0.3941908713692946","0.3941908713692946"
"12000","0.2777777777777778","0.2777777777777778","0.2777777777777778"
"16000","0.2777777777777778","0.2777777777777778","0.2777777777777778"
"20000","0.3420523138832998","0.3420523138832998","0.3420523138832998"
"24000","0.42769857433808556","0.42769857433808556","0.42769857433808556"
"28000","0.36398467432950193","0.36398467432950193","0.36398467432950193"
"32000","0.4225352112676056","0.4225352112676056","0.4225352112676056"
"36000","0.753968253968254","0.753968253968254","0.753968253968254"
"40000","0.5988023952095808","0.5988023952095808","0.5988023952095808"
"44000","0.6427221172022685","0.6427221172022685","0.6427221172022685"
"48000","0.6395348837209303","0.6395348837209303","0.6395348837209303"
"52000","0.38","0.38","0.38"
"56000","0.49603174603174605","0.49603174603174605","0.49603174603174605"
"60000","0.4225352112676056","0.4225352112676056","0.4225352112676056"
"64000","0.6019417475728155","0.6019417475728155","0.6019417475728155"
"68000","0.5415860735009671","0.5415860735009671","0.5415860735009671"
"72000","0.5357142857142857","0.5357142857142857","0.5357142857142857"
"76000","0.5058365758754864","0.5058365758754864","0.5058365758754864"
"80000","0.5905511811023622","0.5905511811023622","0.5905511811023622"
"84000","0.68359375","0.68359375","0.68359375"
"88000","0.5849056603773585","0.5849056603773585","0.5849056603773585"
"92000","0.625","0.625","0.625"
"96000","0.4743083003952569","0.4743083003952569","0.4743083003952569"
"100000","0.7366482504604052","0.7366482504604052","0.7366482504604052"
"104000","0.7276119402985075","0.7276119402985075","0.7276119402985075"
"108000","0.7114624505928854","0.7114624505928854","0.7114624505928854"
"112000","0.78","0.78","0.78"
"116000","0.6212424849699398","0.6212424849699398","0.6212424849699398"
"120000","0.5182341650671785","0.5182341650671785","0.5182341650671785"
