"Step","Group: roundaboutvd-v0 - adv_rewards","Group: roundaboutvd-v0 - adv_rewards__MIN","Group: roundaboutvd-v0 - adv_rewards__MAX"
"4000","0.831758034026465","0.831758034026465","0.831758034026465"
"8000","0.4048582995951417","0.4048582995951417","0.4048582995951417"
"12000","0.5928853754940712","0.5928853754940712","0.5928853754940712"
"16000","0.6493506493506493","0.6493506493506493","0.6493506493506493"
"20000","0.9694793536804309","0.9694793536804309","0.9694793536804309"
"24000","0.9142857142857143","0.9142857142857143","0.9142857142857143"
"28000","0.6296296296296297","0.6296296296296297","0.6296296296296297"
"32000","0.9647495361781077","0.9647495361781077","0.9647495361781077"
"36000","1.0157618213660244","1.0157618213660244","1.0157618213660244"
"40000","0.966542750929368","0.966542750929368","0.966542750929368"
"44000","1.088560885608856","1.088560885608856","1.088560885608856"
"48000","0.9426987060998152","0.9426987060998152","0.9426987060998152"
"52000","0.8534322820037106","0.8534322820037106","0.8534322820037106"
"56000","0.9074074074074074","0.9074074074074074","0.9074074074074074"
"60000","1.182608695652174","1.182608695652174","1.182608695652174"
"64000","1.199294532627866","1.199294532627866","1.199294532627866"
"68000","1.2048192771084338","1.2048192771084338","1.2048192771084338"
"72000","1.3058419243986255","1.3058419243986255","1.3058419243986255"
"76000","1.5187713310580204","1.5187713310580204","1.5187713310580204"
"80000","1.2953367875647668","1.2953367875647668","1.2953367875647668"
"84000","1.2698412698412698","1.2698412698412698","1.2698412698412698"
"88000","1.1827956989247312","1.1827956989247312","1.1827956989247312"
"92000","1.4391143911439115","1.4391143911439115","1.4391143911439115"
"96000","1.6526138279932547","1.6526138279932547","1.6526138279932547"
"100000","1.6163410301953818","1.6163410301953818","1.6163410301953818"
"104000","1.4130434782608696","1.4130434782608696","1.4130434782608696"
"108000","1.5745393634840872","1.5745393634840872","1.5745393634840872"
"112000","1.7765567765567765","1.7765567765567765","1.7765567765567765"
"116000","1.5232974910394266","1.5232974910394266","1.5232974910394266"
"120000","1.6030534351145038","1.6030534351145038","1.6030534351145038"
"124000","1.6964285714285714","1.6964285714285714","1.6964285714285714"
"128000","1.8848167539267016","1.8848167539267016","1.8848167539267016"
"132000","1.9899665551839465","1.9899665551839465","1.9899665551839465"
"136000","1.9965870307167235","1.9965870307167235","1.9965870307167235"
"140000","2.0236087689713322","2.0236087689713322","2.0236087689713322"
"144000","2.103559870550162","2.103559870550162","2.103559870550162"
"148000","2.024432809773124","2.024432809773124","2.024432809773124"
"152000","2.088495575221239","2.088495575221239","2.088495575221239"
"156000","1.7355371900826446","1.7355371900826446","1.7355371900826446"
"160000","2.0642978003384096","2.0642978003384096","2.0642978003384096"
"164000","1.8850987432675046","1.8850987432675046","1.8850987432675046"
"168000","1.8890814558058926","1.8890814558058926","1.8890814558058926"
"172000","2.138047138047138","2.138047138047138","2.138047138047138"
"176000","1.7750439367311073","1.7750439367311073","1.7750439367311073"
"180000","2.175379426644182","2.175379426644182","2.175379426644182"
"184000","2.1717171717171717","2.1717171717171717","2.1717171717171717"
"188000","2.3113964686998396","2.3113964686998396","2.3113964686998396"
"192000","2.030456852791878","2.030456852791878","2.030456852791878"
"196000","1.989247311827957","1.989247311827957","1.989247311827957"
"200000","2.016949152542373","2.016949152542373","2.016949152542373"
"204000","1.8010291595197256","1.8010291595197256","1.8010291595197256"
"208000","2.671875","2.671875","2.671875"
"212000","2.3578595317725752","2.3578595317725752","2.3578595317725752"
"216000","2.127659574468085","2.127659574468085","2.127659574468085"
"220000","2.2975206611570247","2.2975206611570247","2.2975206611570247"
"224000","1.8989547038327526","1.8989547038327526","1.8989547038327526"
"228000","1.9366197183098592","1.9366197183098592","1.9366197183098592"
"232000","2.0875420875420874","2.0875420875420874","2.0875420875420874"
"236000","2.1688741721854305","2.1688741721854305","2.1688741721854305"
"240000","2.2607260726072607","2.2607260726072607","2.2607260726072607"
"244000","1.8101933216168717","1.8101933216168717","1.8101933216168717"
"248000","1.8592964824120604","1.8592964824120604","1.8592964824120604"
"252000","2.0598006644518274","2.0598006644518274","2.0598006644518274"
"256000","2.0981387478849407","2.0981387478849407","2.0981387478849407"
"260000","2.1880341880341883","2.1880341880341883","2.1880341880341883"
"264000","1.9487179487179487","1.9487179487179487","1.9487179487179487"
"268000","2.2601626016260163","2.2601626016260163","2.2601626016260163"
"272000","2.026359143327842","2.026359143327842","2.026359143327842"
"276000","1.7142857142857142","1.7142857142857142","1.7142857142857142"
"280000","2.348111658456486","2.348111658456486","2.348111658456486"
"284000","2.109777015437393","2.109777015437393","2.109777015437393"
"288000","2.1782178217821784","2.1782178217821784","2.1782178217821784"
"292000","2.1612349914236706","2.1612349914236706","2.1612349914236706"
"296000","2.446280991735537","2.446280991735537","2.446280991735537"
"300000","2.1658206429780034","2.1658206429780034","2.1658206429780034"
"304000","2.4201680672268906","2.4201680672268906","2.4201680672268906"
"308000","2.7115987460815045","2.7115987460815045","2.7115987460815045"
"312000","2.097315436241611","2.097315436241611","2.097315436241611"
"316000","2.0508474576271185","2.0508474576271185","2.0508474576271185"
"320000","2.467741935483871","2.467741935483871","2.467741935483871"
"324000","2.0913884007029875","2.0913884007029875","2.0913884007029875"
"328000","2.139130434782609","2.139130434782609","2.139130434782609"
"332000","1.9415807560137457","1.9415807560137457","1.9415807560137457"
"336000","2.79874213836478","2.79874213836478","2.79874213836478"
"340000","2.132471728594507","2.132471728594507","2.132471728594507"
"344000","2.5247524752475248","2.5247524752475248","2.5247524752475248"
"348000","2.177700348432056","2.177700348432056","2.177700348432056"
"352000","2.1848739495798317","2.1848739495798317","2.1848739495798317"
"356000","2.391653290529695","2.391653290529695","2.391653290529695"
"360000","2.283737024221453","2.283737024221453","2.283737024221453"
"364000","2.2528363047001623","2.2528363047001623","2.2528363047001623"
"368000","2.1061093247588425","2.1061093247588425","2.1061093247588425"
"372000","2.367066895368782","2.367066895368782","2.367066895368782"
"376000","2.1025641025641026","2.1025641025641026","2.1025641025641026"
"380000","2.2165820642978002","2.2165820642978002","2.2165820642978002"
"384000","2.1538461538461537","2.1538461538461537","2.1538461538461537"
"388000","2.3217247097844114","2.3217247097844114","2.3217247097844114"
"392000","2.4155405405405403","2.4155405405405403","2.4155405405405403"
"396000","2.6101141924959217","2.6101141924959217","2.6101141924959217"
"400000","2.4459234608985025","2.4459234608985025","2.4459234608985025"
"404000","2.169491525423729","2.169491525423729","2.169491525423729"
"408000","2.041522491349481","2.041522491349481","2.041522491349481"
"412000","2.2764227642276422","2.2764227642276422","2.2764227642276422"
"416000","2.1475409836065573","2.1475409836065573","2.1475409836065573"
"420000","2.5328947368421053","2.5328947368421053","2.5328947368421053"
"424000","2.335526315789474","2.335526315789474","2.335526315789474"
"428000","2.2203947368421053","2.2203947368421053","2.2203947368421053"
"432000","2.4486301369863015","2.4486301369863015","2.4486301369863015"
"436000","2.0991735537190084","2.0991735537190084","2.0991735537190084"
"440000","2.450657894736842","2.450657894736842","2.450657894736842"
"444000","2.263242375601926","2.263242375601926","2.263242375601926"
"448000","2.416812609457093","2.416812609457093","2.416812609457093"
"452000","2.4917491749174916","2.4917491749174916","2.4917491749174916"
"456000","2.258592471358429","2.258592471358429","2.258592471358429"
"460000","2.4525316455696204","2.4525316455696204","2.4525316455696204"
"464000","2.512155591572123","2.512155591572123","2.512155591572123"
"468000","2.5","2.5","2.5"
"472000","2.64","2.64","2.64"
"476000","2.54637436762226","2.54637436762226","2.54637436762226"
"480000","2.571912013536379","2.571912013536379","2.571912013536379"
"484000","2.2445561139028474","2.2445561139028474","2.2445561139028474"
"488000","2.504201680672269","2.504201680672269","2.504201680672269"
"492000","2.2711864406779663","2.2711864406779663","2.2711864406779663"
"496000","2.9704510108864697","2.9704510108864697","2.9704510108864697"
"500000","2.4050632911392404","2.4050632911392404","2.4050632911392404"
"504000","2.7218934911242605","2.7218934911242605","2.7218934911242605"
"508000","2.4172185430463577","2.4172185430463577","2.4172185430463577"
"512000","2.731411229135053","2.731411229135053","2.731411229135053"
"516000","2.5158227848101267","2.5158227848101267","2.5158227848101267"
"520000","2.8938906752411575","2.8938906752411575","2.8938906752411575"
"524000","2.652733118971061","2.652733118971061","2.652733118971061"
"528000","2.4297520661157024","2.4297520661157024","2.4297520661157024"
"532000","2.830188679245283","2.830188679245283","2.830188679245283"
"536000","2.44336569579288","2.44336569579288","2.44336569579288"
"540000","2.7244094488188977","2.7244094488188977","2.7244094488188977"
"544000","2.5993377483443707","2.5993377483443707","2.5993377483443707"
"548000","2.1943048576214403","2.1943048576214403","2.1943048576214403"
"552000","2.6107594936708862","2.6107594936708862","2.6107594936708862"
"556000","2.59904912836767","2.59904912836767","2.59904912836767"
"560000","2.54606365159129","2.54606365159129","2.54606365159129"
"564000","2.520193861066236","2.520193861066236","2.520193861066236"
"568000","1.9444444444444444","1.9444444444444444","1.9444444444444444"
"572000","2.831715210355987","2.831715210355987","2.831715210355987"
"576000","2.575039494470774","2.575039494470774","2.575039494470774"
"580000","2.644757433489828","2.644757433489828","2.644757433489828"
"584000","2.0547945205479454","2.0547945205479454","2.0547945205479454"
"588000","2.3892405063291138","2.3892405063291138","2.3892405063291138"
"592000","2.4207011686143574","2.4207011686143574","2.4207011686143574"
"596000","2.6769230769230767","2.6769230769230767","2.6769230769230767"
"600000","2.2473867595818815","2.2473867595818815","2.2473867595818815"
"604000","2.74294670846395","2.74294670846395","2.74294670846395"
"608000","2.4693251533742333","2.4693251533742333","2.4693251533742333"
"612000","2.5637181409295353","2.5637181409295353","2.5637181409295353"
"616000","2.2405271828665567","2.2405271828665567","2.2405271828665567"
"620000","2.8365384615384617","2.8365384615384617","2.8365384615384617"
"624000","2.5677830940988837","2.5677830940988837","2.5677830940988837"
"628000","2.4758842443729905","2.4758842443729905","2.4758842443729905"
"632000","2.667682926829268","2.667682926829268","2.667682926829268"
"636000","2.535885167464115","2.535885167464115","2.535885167464115"
"640000","2.607260726072607","2.607260726072607","2.607260726072607"
"644000","2.8031496062992125","2.8031496062992125","2.8031496062992125"
"648000","2.7811550151975686","2.7811550151975686","2.7811550151975686"
"652000","2.8237129485179406","2.8237129485179406","2.8237129485179406"
"656000","2.504145936981758","2.504145936981758","2.504145936981758"
"660000","2.14527027027027","2.14527027027027","2.14527027027027"
"664000","2.44336569579288","2.44336569579288","2.44336569579288"
"668000","2.4796084828711256","2.4796084828711256","2.4796084828711256"
"672000","2.4503311258278146","2.4503311258278146","2.4503311258278146"
"676000","2.608695652173913","2.608695652173913","2.608695652173913"
"680000","2.7229299363057327","2.7229299363057327","2.7229299363057327"
"684000","2.4222585924713584","2.4222585924713584","2.4222585924713584"
"688000","2.558139534883721","2.558139534883721","2.558139534883721"
"692000","2.4625623960066556","2.4625623960066556","2.4625623960066556"
"696000","2.3076923076923075","2.3076923076923075","2.3076923076923075"
"700000","2.596774193548387","2.596774193548387","2.596774193548387"
"704000","2.6582278481012658","2.6582278481012658","2.6582278481012658"
"708000","2.586750788643533","2.586750788643533","2.586750788643533"
"712000","2.861842105263158","2.861842105263158","2.861842105263158"
"716000","2.75968992248062","2.75968992248062","2.75968992248062"
"720000","2.604651162790698","2.604651162790698","2.604651162790698"
"724000","2.8400597907324365","2.8400597907324365","2.8400597907324365"
"728000","2.640901771336554","2.640901771336554","2.640901771336554"
"732000","2.0945945945945947","2.0945945945945947","2.0945945945945947"
