"Step","Group: mergevd-v0 - adv_rewards","Group: mergevd-v0 - adv_rewards__MIN","Group: mergevd-v0 - adv_rewards__MAX"
"4000","0.1411764705882353","0.1411764705882353","0.1411764705882353"
"8000","0.15151515151515152","0.15151515151515152","0.15151515151515152"
"12000","0.2620967741935484","0.2620967741935484","0.2620967741935484"
"16000","0.26422764227642276","0.26422764227642276","0.26422764227642276"
"20000","0.40816326530612246","0.40816326530612246","0.40816326530612246"
"24000","0.4819277108433735","0.4819277108433735","0.4819277108433735"
"28000","0.5241935483870968","0.5241935483870968","0.5241935483870968"
"32000","0.58","0.58","0.58"
"36000","0.6584362139917695","0.6584362139917695","0.6584362139917695"
"40000","0.767590618336887","0.767590618336887","0.767590618336887"
"44000","1.1702127659574468","1.1702127659574468","1.1702127659574468"
"48000","1.0788381742738589","1.0788381742738589","1.0788381742738589"
"52000","1.0660980810234542","1.0660980810234542","1.0660980810234542"
"56000","1.509433962264151","1.509433962264151","1.509433962264151"
"60000","1.9327731092436975","1.9327731092436975","1.9327731092436975"
"64000","2.109533468559838","2.109533468559838","2.109533468559838"
"68000","2.3711340206185567","2.3711340206185567","2.3711340206185567"
"72000","2.8512396694214877","2.8512396694214877","2.8512396694214877"
"76000","3.090551181102362","3.090551181102362","3.090551181102362"
"80000","3.048780487804878","3.048780487804878","3.048780487804878"
"84000","2.9504950495049505","2.9504950495049505","2.9504950495049505"
"88000","3.081510934393638","3.081510934393638","3.081510934393638"
"92000","3.3268858800773695","3.3268858800773695","3.3268858800773695"
"96000","3.320079522862823","3.320079522862823","3.320079522862823"
"100000","3.116089613034623","3.116089613034623","3.116089613034623"
"104000","3.4235976789168276","3.4235976789168276","3.4235976789168276"
"108000","3.5756385068762278","3.5756385068762278","3.5756385068762278"
"112000","3.6","3.6","3.6"
"116000","3.4108527131782944","3.4108527131782944","3.4108527131782944"
"120000","3.3206106870229006","3.3206106870229006","3.3206106870229006"
"124000","3.3528265107212474","3.3528265107212474","3.3528265107212474"
"128000","3.7842778793418645","3.7842778793418645","3.7842778793418645"
"132000","3.5238095238095237","3.5238095238095237","3.5238095238095237"
"136000","4.186471663619744","4.186471663619744","4.186471663619744"
"140000","4.142335766423358","4.142335766423358","4.142335766423358"
"144000","4.8996655518394645","4.8996655518394645","4.8996655518394645"
"148000","5.234113712374582","5.234113712374582","5.234113712374582"
"152000","5.551894563426688","5.551894563426688","5.551894563426688"
"156000","5.553719008264463","5.553719008264463","5.553719008264463"
"160000","5.858747993579454","5.858747993579454","5.858747993579454"
"164000","5.688816855753647","5.688816855753647","5.688816855753647"
"168000","5.622950819672131","5.622950819672131","5.622950819672131"
"172000","5.648604269293925","5.648604269293925","5.648604269293925"
"176000","5.89171974522293","5.89171974522293","5.89171974522293"
"180000","6.17693522906793","6.17693522906793","6.17693522906793"
