"Step","Group: mergevd-v0 - adv_rewards","Group: mergevd-v0 - adv_rewards__MIN","Group: mergevd-v0 - adv_rewards__MAX"
"4000","0.09592326139088729","0.09592326139088729","0.09592326139088729"
"8000","0.04739336492890995","0.04739336492890995","0.04739336492890995"
"12000","0.07092198581560284","0.07092198581560284","0.07092198581560284"
"16000","0.04672897196261682","0.04672897196261682","0.04672897196261682"
"20000","0.09456264775413711","0.09456264775413711","0.09456264775413711"
"24000","0.09259259259259259","0.09259259259259259","0.09259259259259259"
"28000","0.02386634844868735","0.02386634844868735","0.02386634844868735"
"32000","0.09501187648456057","0.09501187648456057","0.09501187648456057"
"36000","0.14354066985645933","0.14354066985645933","0.14354066985645933"
"40000","0.09456264775413711","0.09456264775413711","0.09456264775413711"
"44000","0.09324009324009325","0.09324009324009325","0.09324009324009325"
"48000","0.0947867298578199","0.0947867298578199","0.0947867298578199"
"52000","0.047058823529411764","0.047058823529411764","0.047058823529411764"
"56000","0.023752969121140142","0.023752969121140142","0.023752969121140142"
"60000","0.09345794392523364","0.09345794392523364","0.09345794392523364"
"64000","0.06912442396313365","0.06912442396313365","0.06912442396313365"
"68000","0","0","0"
"72000","0.022222222222222223","0.022222222222222223","0.022222222222222223"
"76000","0.06896551724137931","0.06896551724137931","0.06896551724137931"
"80000","0.02262443438914027","0.02262443438914027","0.02262443438914027"
"84000","0.023310023310023312","0.023310023310023312","0.023310023310023312"
"88000","0.0683371298405467","0.0683371298405467","0.0683371298405467"
"92000","0.043668122270742356","0.043668122270742356","0.043668122270742356"
"96000","0.04405286343612335","0.04405286343612335","0.04405286343612335"
"100000","0.022779043280182234","0.022779043280182234","0.022779043280182234"
"104000","0.02237136465324385","0.02237136465324385","0.02237136465324385"
"108000","0.0447427293064877","0.0447427293064877","0.0447427293064877"
"112000","0.0447427293064877","0.0447427293064877","0.0447427293064877"
"116000","0.043859649122807015","0.043859649122807015","0.043859649122807015"
"120000","0.044642857142857144","0.044642857142857144","0.044642857142857144"
"124000","0.06666666666666667","0.06666666666666667","0.06666666666666667"
"128000","0.04555808656036447","0.04555808656036447","0.04555808656036447"
"132000","0.06622516556291391","0.06622516556291391","0.06622516556291391"
