"Step","Group: mergevd-v0 - adv_rewards","Group: mergevd-v0 - adv_rewards__MIN","Group: mergevd-v0 - adv_rewards__MAX"
"4000","0.13793103448275862","0.13793103448275862","0.13793103448275862"
"8000","0.13157894736842105","0.13157894736842105","0.13157894736842105"
"12000","0.14925373134328357","0.14925373134328357","0.14925373134328357"
"16000","0.21008403361344538","0.21008403361344538","0.21008403361344538"
"20000","0.3406813627254509","0.3406813627254509","0.3406813627254509"
"24000","0.4602510460251046","0.4602510460251046","0.4602510460251046"
"28000","0.5394190871369294","0.5394190871369294","0.5394190871369294"
"32000","0.6008583690987125","0.6008583690987125","0.6008583690987125"
"36000","0.7627118644067796","0.7627118644067796","0.7627118644067796"
"40000","0.8210526315789474","0.8210526315789474","0.8210526315789474"
"44000","1.5274949083503055","1.5274949083503055","1.5274949083503055"
"48000","1.3814432989690721","1.3814432989690721","1.3814432989690721"
"52000","1.3530655391120507","1.3530655391120507","1.3530655391120507"
"56000","2.091097308488613","2.091097308488613","2.091097308488613"
"60000","2.004008016032064","2.004008016032064","2.004008016032064"
"64000","2.622950819672131","2.622950819672131","2.622950819672131"
"68000","2.594810379241517","2.594810379241517","2.594810379241517"
"72000","2.7734375","2.7734375","2.7734375"
"76000","2.783300198807157","2.783300198807157","2.783300198807157"
"80000","2.914171656686627","2.914171656686627","2.914171656686627"
"84000","3.02","3.02","3.02"
"88000","3.2427184466019416","3.2427184466019416","3.2427184466019416"
"92000","3.015873015873016","3.015873015873016","3.015873015873016"
"96000","3.769230769230769","3.769230769230769","3.769230769230769"
"100000","3.6553030303030303","3.6553030303030303","3.6553030303030303"
"104000","3.828996282527881","3.828996282527881","3.828996282527881"
"108000","4.280575539568345","4.280575539568345","4.280575539568345"
"112000","5","5","5"
"116000","4.84375","4.84375","4.84375"
"120000","4.814159292035399","4.814159292035399","4.814159292035399"
"124000","5.389948006932409","5.389948006932409","5.389948006932409"
"128000","5.341098169717138","5.341098169717138","5.341098169717138"
"132000","5.186440677966102","5.186440677966102","5.186440677966102"
"136000","5.491525423728813","5.491525423728813","5.491525423728813"
"140000","5.489864864864865","5.489864864864865","5.489864864864865"
"144000","5.6375838926174495","5.6375838926174495","5.6375838926174495"
"148000","5.957446808510638","5.957446808510638","5.957446808510638"
"152000","5.609756097560975","5.609756097560975","5.609756097560975"
"156000","6.032520325203252","6.032520325203252","6.032520325203252"
"160000","5.934065934065934","5.934065934065934","5.934065934065934"
"164000","6.1501597444089455","6.1501597444089455","6.1501597444089455"
"168000","5.780730897009967","5.780730897009967","5.780730897009967"
"172000","6.133122028526149","6.133122028526149","6.133122028526149"
"176000","6.247987117552335","6.247987117552335","6.247987117552335"
"180000","6.209048361934477","6.209048361934477","6.209048361934477"
"184000","6.067961165048544","6.067961165048544","6.067961165048544"
"188000","5.826377295492487","5.826377295492487","5.826377295492487"
"192000","5.527638190954774","5.527638190954774","5.527638190954774"
"196000","5.716666666666667","5.716666666666667","5.716666666666667"
"200000","5.806451612903226","5.806451612903226","5.806451612903226"
"204000","6.146496815286624","6.146496815286624","6.146496815286624"
"208000","6.155063291139241","6.155063291139241","6.155063291139241"
